source_input,pair_name,Explanation,Example,Counterexample,Array/List(1/-1),Convergence,Tag/Adjacency(1/-1),Decoding Algorithm,Beam Width Level,Contrastive Penalty Level,metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation,relative_half_width_target,z_score,precision_margin,required_total_runs,additional_runs_needed,requirement_status
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,-1,1,contrastive,0,-1,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,-1,1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,-1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,1,contrastive,0,-1,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,-1,1,1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,-1,beam,-1,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,-1,contrastive,0,-1,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,-1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,-1,beam,-1,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,-1,contrastive,0,-1,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,-1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg2_sg3,1,1,1,1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,-1,contrastive,0,-1,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,-1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,-1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,-1,1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,-1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,-1,greedy,0,0,precision,5,0.0,0.0,0.0,0.0,0.0,,0.05,1.96,0.0,5,0,satisfied_zero_mean
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,-1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,1,contrastive,0,-1,precision,3,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,3,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,1,contrastive,0,-1,precision,2,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,2,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,-1,1,1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,-1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,-1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,-1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,-1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,-1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,1,-1,contrastive,0,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,1,-1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,1,1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,-1,1,1,1,greedy,0,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,1,-1,-1,-1,beam,-1,0,precision,5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,5,0,satisfied
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/combined/evaluated.csv,sg3_sg1,-1,1,1,-1,-1,-1,contrastive,0,-1,precision,4,1.0,0.0,1.0,1.0,0.0,0.0,0.05,1.96,0.05,4,0,satisfied
