algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,result_edge_count,recall,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1010,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_03/raw_row.json,117,0.0,2.895604181818182,21.971605909090908,4.455533,25.290177,22,1392,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1010,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_03/raw_row.json,124,0.0,4.132271363636364,15.841969636363636,5.781788,19.384856,22,1462,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1010,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1010/rep_04/raw_row.json,122,0.0,2.0626043636363636,31.39092904545455,3.422,32.437176,22,1428,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1010,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1010/rep_04/raw_row.json,111,0.0,2.187486590909091,28.331661590909093,3.677947,29.962451,22,1350,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1010,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_04/raw_row.json,117,0.0,2.937443409090909,21.65789377272727,4.467177,25.113519,22,1392,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1010,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_04/raw_row.json,124,0.0,4.249148681818182,15.426263818181816,5.834449,19.200127,22,1462,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1011,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1011/rep_00/raw_row.json,807,0.0,2.0359172083333332,31.43370682638889,4.072713,32.901904,144,9235,56789
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1011,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_00/raw_row.json,705,0.0,2.9688921942446043,21.16312204316547,9.297392,25.443963,139,8499,54825
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1011,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1011/rep_01/raw_row.json,807,0.0,2.020305027777778,31.66342002777778,4.191542,33.118497,144,9235,56789
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1011,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_01/raw_row.json,705,0.0,3.006262942446043,20.90630769064748,9.381936,25.440725,139,8499,54825
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1011,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1011/rep_02/raw_row.json,807,0.0,2.0302365972222223,31.50058670138889,4.107494,32.904589,144,9235,56789
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1011,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_02/raw_row.json,705,0.0,2.9597628057553957,21.227816151079136,9.340154,25.55475,139,8499,54825
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1011,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1011/rep_03/raw_row.json,807,0.0,1.9961724652777777,32.03988615972222,4.036145,33.199996,144,9235,56789
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1011,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_03/raw_row.json,705,0.0,2.960834834532374,21.219436985611512,9.343912,25.53452,139,8499,54825
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1011,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1011/rep_04/raw_row.json,807,0.0,2.022540430555555,31.625184416666663,4.084933,32.803479,144,9235,56789
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1011,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_04/raw_row.json,705,0.0,2.9797377769784172,21.08967871942446,9.346342,25.387209,139,8499,54825
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1100,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1100/rep_00/raw_row.json,68,0.0,1.4312423636363636,30.726646136363637,2.013814,31.780492,22,968,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1100,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1100/rep_00/raw_row.json,66,0.0,1.6620763636363636,26.734706181818183,2.250808,29.322807,22,977,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1100,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_00/raw_row.json,66,0.0,2.243635818181818,19.99884018181818,3.316143,23.926574,22,980,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1100,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1100/rep_00/raw_row.json,66,0.0,3.3121952727272728,12.975468363636365,3.978885,15.084906,22,950,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1100,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1100/rep_01/raw_row.json,68,0.0,1.4502038636363637,30.319119,2.031885,31.497853,22,968,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1100,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1100/rep_01/raw_row.json,66,0.0,1.6956970454545457,26.21462522727273,2.26711,29.111954,22,977,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1100,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_01/raw_row.json,66,0.0,2.2416590909090908,19.998577,3.27609,23.57347,22,980,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1100,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1100/rep_01/raw_row.json,66,0.0,3.277607136363636,13.104150772727271,3.837089,15.293949,22,950,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1100,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1100/rep_02/raw_row.json,68,0.0,1.451150681818182,30.31374181818182,2.064041,31.397954,22,968,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1100,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1100/rep_02/raw_row.json,66,0.0,1.691609090909091,26.277952000000003,2.277379,28.980679,22,977,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1100,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_02/raw_row.json,66,0.0,2.249685,19.933939272727272,3.298643,23.745839,22,980,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1100,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1100/rep_02/raw_row.json,66,0.0,3.2891098636363636,13.060597636363635,3.835483,15.121956,22,950,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1100,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1100/rep_03/raw_row.json,68,0.0,1.4489599545454546,30.335778818181815,2.051614,31.691685,22,968,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1100,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1100/rep_03/raw_row.json,66,0.0,1.6838726363636365,26.396722136363636,2.286141,28.869605,22,977,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1100,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_03/raw_row.json,66,0.0,2.2616293636363634,19.83428690909091,3.321827,23.513667,22,980,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1100,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1100/rep_03/raw_row.json,66,0.0,3.3759496363636363,12.73926640909091,3.962532,15.236127,22,950,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1100,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1100/rep_04/raw_row.json,68,0.0,1.4449867727272727,30.41848786363636,2.04026,31.492804,22,968,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1100,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1100/rep_04/raw_row.json,66,0.0,1.6787777272727271,26.466509909090913,2.27392,29.024768,22,977,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1100,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_04/raw_row.json,66,0.0,2.2476176363636364,19.94742609090909,3.293396,23.692787,22,980,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1100,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1100/rep_04/raw_row.json,66,0.0,3.3185790454545456,12.954922409090909,3.799904,15.334241,22,950,10495
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1101,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1101/rep_00/raw_row.json,272,0.0,1.4217169888888888,30.52135313333333,2.036009,32.039695,90,3910,42965
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1101,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_00/raw_row.json,264,0.0,1.6626108295454545,26.87286669318182,4.068267,29.208141,88,3912,42027
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1101,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1101/rep_00/raw_row.json,264,0.0,3.258029,13.271150704545454,4.346643,16.104381,88,3830,42013
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1101,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1101/rep_01/raw_row.json,272,0.0,1.4103321,30.7516678,2.016177,31.78994,90,3910,42965
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1101,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_01/raw_row.json,264,0.0,1.6754657613636363,26.682200920454545,4.090277,28.886869,88,3912,42027
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1101,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1101/rep_01/raw_row.json,264,0.0,3.2968336477272726,13.14804769318182,4.361274,16.050356,88,3830,42013
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1101,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1101/rep_02/raw_row.json,272,0.0,1.3978909666666666,31.02883992222222,2.042773,32.193031,90,3910,42965
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1101,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_02/raw_row.json,264,0.0,1.659107068181818,26.94925784090909,4.136237,29.226527,88,3912,42027
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1101,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1101/rep_02/raw_row.json,264,0.0,3.610493,12.078983613636364,5.624037,15.772044,88,3830,42013
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1101,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1101/rep_03/raw_row.json,272,0.0,1.433144022222222,30.272282977777778,2.049196,31.544951,90,3910,42965
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1101,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_03/raw_row.json,264,0.0,1.6836425795454546,26.535880772727275,4.101914,28.970633,88,3912,42027
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1101,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1101/rep_03/raw_row.json,264,0.0,3.494902,12.42837475,5.558612,15.335059,88,3830,42013
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1101,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1101/rep_04/raw_row.json,272,0.0,1.3940042333333331,31.10414833333333,1.987353,32.236105,90,3910,42965
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1101,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_04/raw_row.json,264,0.0,1.6614778863636366,26.893941499999997,4.021755,29.28084,88,3912,42027
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1101,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1101/rep_04/raw_row.json,264,0.0,3.441097375,12.620119420454545,5.145265,15.389176,88,3830,42013
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1110,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,111,0.0,1.942158,31.13604090909091,2.91056,32.296187,22,1332,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1110,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,113,0.0,2.3284188181818184,27.148021090909097,3.241992,29.140707,22,1382,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1110,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,111,0.0,2.9966324090909087,20.64523618181818,3.818066,24.619795,22,1356,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1110,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,111,0.0,4.177981954545455,14.634525454545456,5.473008,18.261416,22,1349,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1110,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,111,0.0,1.9370216363636368,31.21508427272727,2.876779,32.675434,22,1332,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1110,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,113,0.0,2.311119136363636,27.33420131818182,3.125779,29.752586,22,1382,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1110,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,111,0.0,2.9812363636363632,20.748210863636363,3.789996,24.802135,22,1356,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1110,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,111,0.0,4.1618366363636365,14.660095954545454,5.254934,17.887951,22,1349,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1110,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1110/rep_02/raw_row.json,111,0.0,1.9707112727272729,30.694849863636364,2.939954,31.973286,22,1332,11617
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1110,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_02/raw_row.json,113,0.0,2.3522862272727276,26.85471709090909,3.208097,28.989152,22,1382,11617
