algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,candidate_edge_count,verified_edge_count,accuracy,precision,recall,f1,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010011/rep_01/raw_row.json,19,10,1.0,1.0,1.0,1.0,2.825039,30.118988,7.09223,37.360594,4,378,9438
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010011/rep_01/raw_row.json,16,8,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.32779575,25.96013675,8.389556,35.009092,4,373,9430
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010011/rep_01/raw_row.json,18,10,1.0,1.0,1.0,1.0,4.3515422,16.881473800000002,10.923311,23.436117,5,425,12561
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010011/rep_02/raw_row.json,19,10,1.0,1.0,1.0,1.0,2.8123825,31.00613625,7.283375,36.838424,4,378,9438
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010011/rep_02/raw_row.json,16,8,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.434591,25.04334025,8.739043,31.903457,4,373,9430
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010011/rep_02/raw_row.json,18,10,1.0,1.0,1.0,1.0,4.2907804,17.0199276,10.641882,24.055894,5,425,12561
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010011/rep_03/raw_row.json,19,10,1.0,1.0,1.0,1.0,2.849063,30.48029725,7.346676,35.76361,4,378,9438
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010011/rep_03/raw_row.json,16,8,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4746172499999997,24.99325125,8.847216,33.379794,4,373,9430
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010011/rep_03/raw_row.json,18,10,1.0,1.0,1.0,1.0,4.3109572,16.9514024,10.608128,24.13244,5,425,12561
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010011/rep_04/raw_row.json,19,10,1.0,1.0,1.0,1.0,2.848927,30.33359125,7.302804,35.05503,4,378,9438
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010011/rep_04/raw_row.json,16,8,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4032592499999996,25.4169985,8.647146,33.560556,4,373,9430
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010011/rep_04/raw_row.json,18,10,1.0,1.0,1.0,1.0,4.272679,17.2287676,10.757234,23.79794,5,425,12561
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010100/rep_00/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3532628,32.7748194,7.06726,36.223373,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010100/rep_00/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.019058,29.244249250000003,7.890376,34.382021,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010100/rep_00/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.3710759999999995,18.78513775,10.036005,25.508159,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010100/rep_01/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3958442,32.1954654,7.196802,35.571354,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010100/rep_01/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.109866,27.73917025,7.725089,34.892956,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010100/rep_01/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.39247325,18.647306,10.03982,25.498464,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010100/rep_02/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4783978,31.494212800000003,7.564069,35.835356,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010100/rep_02/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.0584575,28.730957500000002,7.958964,33.654107,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010100/rep_02/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.36187425,18.81232325,10.005757,25.585271,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010100/rep_03/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3577248,32.6813,7.091703,36.259542,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010100/rep_03/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.059755,28.61886525,7.933564,33.65428,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010100/rep_03/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.3907845000000005,18.73298375,10.111131,25.318633,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010100/rep_04/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3749022,32.2822824,7.11736,36.342584,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010100/rep_04/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.044222,28.91660975,7.9347,33.873242,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010100/rep_04/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.3825822500000005,18.7477975,10.075858,25.407266,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010101/rep_00/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4155472,32.4417148,7.38683,36.141753,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010101/rep_00/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.038112,28.990375,7.922786,33.939822,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010101/rep_00/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.348576749999999,18.8989765,10.00184,25.59529,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010101/rep_01/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4208568,32.4671156,7.423547,36.221788,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010101/rep_01/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.02687975,29.04228225,7.880062,33.944365,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010101/rep_01/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.55369025,17.67406975,9.871602,25.932975,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010101/rep_02/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.384143,32.1832612,7.14393,36.010475,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010101/rep_02/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.09582675,28.10688775,7.959701,33.106783,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010101/rep_02/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.27744975,19.15672975,9.783339,26.166935,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010101/rep_03/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3528364,32.9601386,7.11878,36.467786,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010101/rep_03/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.03932825,29.032426,7.938809,34.247122,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010101/rep_03/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.33792125,18.9100985,9.943082,25.746544,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010101/rep_04/raw_row.json,20,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3554766000000003,32.789998000000004,7.098616,36.231229,5,409,6712
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010101/rep_04/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.04089875,28.886582250000004,7.905253,34.155447,4,376,5069
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,010101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/010101/rep_04/raw_row.json,19,10,1.0,1.0,1.0,1.0,4.3973305,18.76172275,10.183072,25.139762,4,383,5059
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010110,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010110/rep_00/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.393626,25.230188000000002,8.013217,35.441876,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010110,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010110/rep_00/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.589265,17.440600666666665,11.061626,34.040344,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010110,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010110/rep_01/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.3428165,25.62005675,7.689847,37.29214,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010110,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010110/rep_01/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.5897915,17.621926666666667,11.063673,35.346527,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010110,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010110/rep_02/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.35450475,25.5336055,7.712394,37.199717,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010110,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010110/rep_02/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.5851128333333335,17.6595005,11.05698,35.519721,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010110,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010110/rep_03/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.39918425,25.37309725,7.881402,37.42071,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010110,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010110/rep_03/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.590192666666667,17.54595516666667,11.054144,34.82242,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010110,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010110/rep_04/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.3481485,25.60571975,7.705648,37.392405,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010110,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010110/rep_04/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.592864333333334,17.560130333333333,11.061693,34.976604,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010111,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010111/rep_00/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.39696675,25.2133375,7.832466,36.600982,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010111,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010111/rep_00/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.592691833333333,17.5466275,11.062007,34.872897,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010111,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010111/rep_01/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.5013275,24.90695425,8.192776,37.402898,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010111,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010111/rep_01/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.597166666666666,17.554987,11.086632,35.001266,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010111/rep_02/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.3829172499999998,24.901181,7.719103,34.51182,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010111/rep_02/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.5865965,17.692264,11.061347,35.779715,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010111/rep_03/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.3453169999999997,25.554637999999997,7.663453,37.132636,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010111/rep_03/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.593961166666666,17.5471395,11.060636,34.906288,6,490,40858
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,010111,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/010111/rep_04/raw_row.json,19,11,1.0,1.0,1.0,1.0,3.3697045,25.4704495,7.760532,37.28797,4,383,24516
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,010111,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/010111/rep_04/raw_row.json,17,10,1.0,1.0,1.0,1.0,4.6063971666666665,17.546411666666668,11.071412,35.184709,6,490,40858
