source_input,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),Convergence,metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,-1,accuracy,5,0.9383116883116884,0.0,0.9383116883116884,0.9383116883116884,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,1,accuracy,5,0.931818181818182,0.0,0.9318181818181818,0.9318181818181818,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,-1,accuracy,5,0.931818181818182,0.0,0.9318181818181818,0.9318181818181818,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,1,accuracy,5,0.8896103896103897,0.0,0.8896103896103896,0.8896103896103896,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,-1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,-1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,-1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,-1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,-1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,-1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,1,recall,5,0.5263157894736842,0.0,0.5263157894736842,0.5263157894736842,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,-1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,1,recall,5,0.4736842105263157,0.0,0.4736842105263157,0.4736842105263157,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,-1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,1,recall,5,0.4736842105263157,0.0,0.4736842105263157,0.4736842105263157,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,-1,recall,5,0.3684210526315788,0.0644602563890309,0.2631578947368421,0.4210526315789473,0.1578947368421052,0.1749635530559412
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,-1,recall,5,0.4736842105263157,0.0,0.4736842105263157,0.4736842105263157,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,-1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,1,recall,5,0.5263157894736842,0.0,0.5263157894736842,0.5263157894736842,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,-1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,1,1,recall,5,0.5263157894736842,0.0,0.5263157894736842,0.5263157894736842,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,-1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,-1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,-1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,-1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,1,-1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,-1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,-1,1,recall,5,0.5789473684210527,0.0,0.5789473684210527,0.5789473684210527,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,1,1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,-1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,-1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,1,recall,5,0.4210526315789472,0.0,0.4210526315789473,0.4210526315789473,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,-1,precision,5,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,1,precision,5,0.3478260869565217,0.0,0.3478260869565217,0.3478260869565217,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,-1,precision,5,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,1,precision,5,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,-1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,1,precision,5,0.3043478260869565,0.0,0.3043478260869565,0.3043478260869565,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,-1,precision,5,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,1,precision,5,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,1,precision,5,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,-1,precision,5,0.3,0.0,0.3,0.3,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,1,precision,5,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,-1,precision,5,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,1,precision,5,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,-1,precision,5,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,1,precision,5,0.625,0.0,0.625,0.625,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,-1,precision,5,0.4375,0.0,0.4375,0.4375,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,1,precision,5,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,1,precision,5,0.391304347826087,0.0,0.391304347826087,0.391304347826087,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,1,precision,5,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,-1,precision,5,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,1,precision,5,0.3103448275862069,0.0,0.3103448275862069,0.3103448275862069,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,-1,precision,5,0.2682177742297681,0.0565310753681704,0.2121212121212121,0.35,0.1378787878787878,0.2107655822978504
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,1,precision,5,0.2692307692307692,0.0,0.2692307692307692,0.2692307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,-1,precision,5,0.3214285714285714,0.0,0.3214285714285714,0.3214285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,1,precision,5,0.2121212121212121,0.0,0.2121212121212121,0.2121212121212121,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,-1,precision,5,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,1,precision,5,0.4,0.0,0.4,0.4,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,1,precision,5,0.375,0.0,0.375,0.375,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,-1,precision,5,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,1,precision,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,-1,precision,5,0.3125,0.0,0.3125,0.3125,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,-1,precision,5,0.5333333333333333,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,1,precision,5,0.3809523809523809,0.0,0.3809523809523809,0.3809523809523809,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,-1,precision,5,0.6,0.0,0.6,0.6,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gpt-5/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,1,precision,5,0.303030303030303,0.0,0.303030303030303,0.303030303030303,0.0,0.0
