source_input,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,-1,accuracy,5,0.9019933554817277,0.0,0.9019933554817277,0.9019933554817277,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,1,accuracy,5,0.8853820598006644,0.0,0.8853820598006644,0.8853820598006644,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,-1,accuracy,5,0.8903654485049832,0.0,0.8903654485049833,0.8903654485049833,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,1,accuracy,5,0.8687707641196013,0.0,0.8687707641196013,0.8687707641196013,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,-1,accuracy,5,0.8837209302325582,0.0,0.8837209302325582,0.8837209302325582,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,1,accuracy,5,0.8920265780730897,0.0,0.8920265780730897,0.8920265780730897,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,-1,accuracy,5,0.8754152823920267,0.0,0.8754152823920266,0.8754152823920266,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,1,accuracy,5,0.8920265780730897,0.0,0.8920265780730897,0.8920265780730897,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,-1,accuracy,5,0.8920265780730897,0.0,0.8920265780730897,0.8920265780730897,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,1,accuracy,5,0.8970099667774086,0.0,0.8970099667774086,0.8970099667774086,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,-1,accuracy,5,0.8953488372093024,0.0,0.8953488372093024,0.8953488372093024,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,1,accuracy,5,0.8820598006644518,0.0,0.8820598006644518,0.8820598006644518,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,-1,accuracy,5,0.9086378737541528,0.0,0.9086378737541528,0.9086378737541528,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,1,accuracy,5,0.9003322259136212,0.0,0.9003322259136213,0.9003322259136213,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,-1,accuracy,5,0.8920265780730897,0.0,0.8920265780730897,0.8920265780730897,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,1,accuracy,5,0.893687707641196,0.0,0.893687707641196,0.893687707641196,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,-1,accuracy,5,0.9019933554817277,0.0,0.9019933554817277,0.9019933554817277,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,1,accuracy,5,0.8986710963455149,0.0,0.8986710963455149,0.8986710963455149,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,-1,accuracy,5,0.8920265780730897,0.0,0.8920265780730897,0.8920265780730897,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,1,accuracy,5,0.8986710963455149,0.0,0.8986710963455149,0.8986710963455149,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,-1,recall,5,0.2203389830508474,0.0,0.2203389830508474,0.2203389830508474,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,-1,recall,5,0.2203389830508474,0.0,0.2203389830508474,0.2203389830508474,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,-1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,-1,recall,5,0.20338983050847456,0.0,0.2033898305084746,0.2033898305084746,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,-1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,1,recall,5,0.1186440677966101,0.0,0.1186440677966101,0.1186440677966101,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,-1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,1,recall,5,0.135593220338983,0.0,0.135593220338983,0.135593220338983,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,-1,recall,5,0.20338983050847456,0.0,0.2033898305084746,0.2033898305084746,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,-1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,-1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,-1,recall,5,0.2203389830508474,0.0,0.2203389830508474,0.2203389830508474,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,-1,recall,5,0.20338983050847456,0.0,0.2033898305084746,0.2033898305084746,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,1,recall,5,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,-1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,1,recall,5,0.1694915254237288,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,-1,recall,5,0.135593220338983,0.0,0.135593220338983,0.135593220338983,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,1,recall,5,0.1525423728813559,0.0,0.1525423728813559,0.1525423728813559,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,-1,recall,5,0.1525423728813559,0.0,0.1525423728813559,0.1525423728813559,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,1,recall,5,0.0847457627118644,0.0,0.0847457627118644,0.0847457627118644,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,-1,recall,5,0.1525423728813559,0.0,0.1525423728813559,0.1525423728813559,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,1,recall,5,0.135593220338983,0.0,0.135593220338983,0.135593220338983,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,-1,recall,5,0.1186440677966101,0.0,0.1186440677966101,0.1186440677966101,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,1,recall,5,0.1525423728813559,0.0,0.1525423728813559,0.1525423728813559,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,-1,precision,5,0.3823529411764705,0.0,0.3823529411764705,0.3823529411764705,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,1,precision,5,0.3666666666666666,0.0,0.3666666666666666,0.3666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,-1,precision,5,0.3714285714285714,0.0,0.3714285714285714,0.3714285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,1,precision,5,0.2291666666666666,0.0,0.2291666666666666,0.2291666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,-1,precision,5,0.3448275862068966,0.0,0.3448275862068966,0.3448275862068966,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,1,precision,5,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,-1,precision,5,0.3529411764705882,0.0,0.3529411764705882,0.3529411764705882,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,-1,precision,5,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,-1,precision,5,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,1,precision,5,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,-1,precision,5,0.3703703703703703,0.0,0.3703703703703703,0.3703703703703703,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,1,precision,5,0.2619047619047619,0.0,0.2619047619047619,0.2619047619047619,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,1,precision,5,0.3928571428571428,0.0,0.3928571428571428,0.3928571428571428,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,-1,precision,5,0.3095238095238095,0.0,0.3095238095238095,0.3095238095238095,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,1,precision,5,0.3928571428571428,0.0,0.3928571428571428,0.3928571428571428,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,-1,precision,5,0.4,0.0,0.4,0.4,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,1,precision,5,0.44000000000000006,0.0,0.44,0.44,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,-1,precision,5,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,1,precision,5,0.3125,0.0,0.3125,0.3125,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,-1,precision,5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,1,precision,5,0.47368421052631576,0.0,0.4736842105263157,0.4736842105263157,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,-1,precision,5,0.375,0.0,0.375,0.375,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,1,precision,5,0.4444444444444445,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,-1,precision,5,0.35,0.0,0.35,0.35,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,1,1,1,1,precision,5,0.45,0.0,0.45,0.45,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,-1,accuracy,5,0.9365750528541226,0.0,0.9365750528541226,0.9365750528541226,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,1,accuracy,5,0.9302325581395348,0.0,0.9302325581395348,0.9302325581395348,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,-1,accuracy,5,0.9334038054968288,0.0,0.9334038054968288,0.9334038054968288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,1,accuracy,5,0.9238900634249472,0.0,0.9238900634249472,0.9238900634249472,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,-1,accuracy,5,0.9386892177589852,0.0,0.9386892177589852,0.9386892177589852,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,1,accuracy,5,0.927061310782241,0.0,0.927061310782241,0.927061310782241,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,-1,accuracy,5,0.9291754756871036,0.0,0.9291754756871036,0.9291754756871036,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,-1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,1,accuracy,5,0.9291754756871036,0.0,0.9291754756871036,0.9291754756871036,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,-1,accuracy,5,0.9291754756871036,0.0,0.9291754756871036,0.9291754756871036,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,1,accuracy,5,0.9386892177589852,0.0,0.9386892177589852,0.9386892177589852,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,-1,accuracy,5,0.9418604651162792,0.0,0.9418604651162792,0.9418604651162792,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,1,accuracy,5,0.9365750528541226,0.0,0.9365750528541226,0.9365750528541226,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,-1,accuracy,5,0.9355179704016914,0.0,0.9355179704016914,0.9355179704016914,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,-1,accuracy,5,0.9365750528541226,0.0,0.9365750528541226,0.9365750528541226,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,-1,accuracy,5,0.937632135306554,0.0,0.937632135306554,0.937632135306554,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,-1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,-1,accuracy,5,0.927061310782241,0.0,0.927061310782241,0.927061310782241,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,1,accuracy,5,0.922832980972516,0.0,0.922832980972516,0.922832980972516,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,-1,accuracy,5,0.9249471458773784,0.0,0.9249471458773784,0.9249471458773784,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,-1,accuracy,5,0.9355179704016914,0.0,0.9355179704016914,0.9355179704016914,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
